date,state,tot_cases,conf_cases
10/02/20,WY,0,
10/02/20,FSM,0,
10/02/20,MI,0,
10/02/20,NJ,0,
10/02/20,CT,0,
10/02/20,NV,0,
10/02/20,WI,0,
10/02/20,NE,0,
10/02/20,MT,0,
10/02/20,VA,0,
10/02/20,KY,0,
10/02/20,NC,0,
10/02/20,WA,1,
10/02/20,NH,0,
10/02/20,ND,0,
10/02/20,VT,0,
10/02/20,VI,0,
10/02/20,OR,0,
10/02/20,DC,0,
10/02/20,LA,0,
10/02/20,IL,2,
10/02/20,MD,0,
10/02/20,AL,63,55
10/02/20,DE,0,
10/02/20,ID,0,
10/02/20,GU,0,
10/02/20,MS,0,
10/02/20,IN,0,
10/02/20,CA,100,
10/02/20,RI,0,
10/02/20,MO,0,
10/02/20,AZ,1,
10/02/20,ME,0,
10/02/20,SD,0,
10/02/20,TX,0,
10/02/20,IA,0,
10/02/20,FL,0,
10/02/20,MP,0,
10/02/20,UT,0,
10/02/20,KS,0,
10/02/20,PA,0,
10/02/20,RMI,0,
10/02/20,NYC,0,
10/02/20,HI,0,
10/02/20,PR,0,
10/02/20,AR,0,
11/02/20,MP,0,
11/02/20,AS,0,
11/02/20,WV,0,
11/02/20,NM,0,
11/02/20,CO,0,
11/02/20,MA,1,
11/02/20,RMI,0,
11/02/20,GA,0,
11/02/20,TX,0,
11/02/20,DE,0,
11/02/20,OR,0,
11/02/20,NV,0,
11/02/20,MO,0,
11/02/20,WI,0,
11/02/20,WA,1,
11/02/20,IL,2,
11/02/20,NJ,0,
11/02/20,KY,0,
11/02/20,NE,0,
11/02/20,MT,0,
11/02/20,NH,0,
11/02/20,FSM,0,
11/02/20,LA,0,
11/02/20,MS,0,
11/02/20,AZ,1,
11/02/20,ID,0,
11/02/20,VA,0,
11/02/20,NC,0,
11/02/20,SC,0,
11/02/20,CT,0,
11/02/20,GU,0,
11/02/20,MI,0,
11/02/20,MN,0,
11/02/20,WY,0,
11/02/20,CA,102,
11/02/20,AL,64,55
11/02/20,VI,0,
11/02/20,ME,0,
11/02/20,IN,0,
11/02/20,MD,0,
11/02/20,ND,0,
11/02/20,DC,0,
11/02/20,VT,0,
11/02/20,RI,0,
11/02/20,OK,1,
11/02/20,FL,0,
11/02/20,OH,0,
11/02/20,PR,0,
11/02/20,AK,0,
11/02/20,TN,0,
11/02/20,UT,0,
11/02/20,HI,0,
11/02/20,IA,0,
11/02/20,AR,0,
11/02/20,KS,0,
11/02/20,SD,0,
11/02/20,PA,0,
11/02/20,NYC,0,
11/02/20,NY,0,
11/02/20,PW,0,
12/02/20,NY,0,
12/02/20,TX,0,
12/02/20,CO,0,
12/02/20,GA,0,
12/02/20,NM,0,
12/02/20,OH,0,
12/02/20,KS,0,
12/02/20,MA,1,
12/02/20,AK,0,
12/02/20,TN,0,
12/02/20,FL,0,
12/02/20,WV,0,
12/02/20,RMI,0,
12/02/20,SC,0,
12/02/20,KY,0,
12/02/20,OR,0,
12/02/20,CA,105,
12/02/20,IL,2,
12/02/20,MD,0,
12/02/20,LA,0,
12/02/20,NC,0,
12/02/20,WA,1,
12/02/20,ME,0,
12/02/20,VT,0,
12/02/20,VA,0,
12/02/20,AZ,1,
12/02/20,WI,0,
12/02/20,ID,0,
12/02/20,WY,0,
12/02/20,MS,0,
12/02/20,AL,65,55
12/02/20,DC,0,
12/02/20,NJ,0,
12/02/20,MO,0,
12/02/20,MI,0,
12/02/20,FSM,0,
12/02/20,IN,0,
12/02/20,NE,0,
12/02/20,DE,0,
12/02/20,MT,0,
12/02/20,CT,0,
12/02/20,MN,0,
12/02/20,NV,0,
12/02/20,VI,0,
12/02/20,GU,0,
12/02/20,NH,0,
12/02/20,ND,0,
12/02/20,RI,0,
12/02/20,OK,1,
12/02/20,MP,0,
12/02/20,PA,0,
12/02/20,NYC,0,
12/02/20,HI,0,
12/02/20,IA,0,
12/02/20,AS,0,
12/02/20,AR,0,
12/02/20,PW,0,
12/02/20,UT,0,
12/02/20,PR,0,
12/02/20,SD,0,
13/02/20,NM,0,
13/02/20,KS,0,
13/02/20,OH,0,
13/02/20,AR,0,
13/02/20,RMI,0,
13/02/20,HI,0,
13/02/20,AK,0,
13/02/20,AS,0,
13/02/20,FL,0,
13/02/20,PA,0,
13/02/20,WV,0,
13/02/20,OK,1,
13/02/20,MP,0,
13/02/20,NYC,0,
13/02/20,PR,0,
13/02/20,PW,0,
13/02/20,MA,1,
13/02/20,AZ,1,
13/02/20,VI,0,
13/02/20,ME,0,
13/02/20,WI,0,
13/02/20,AL,66,56
13/02/20,VA,0,
13/02/20,NV,0,
13/02/20,SC,0,
13/02/20,OR,0,
13/02/20,MT,0,
13/02/20,IL,2,
13/02/20,NC,0,
13/02/20,NJ,0,
13/02/20,ID,0,
13/02/20,MD,0,
13/02/20,IN,0,
13/02/20,FSM,0,
13/02/20,GU,0,
13/02/20,RI,0,
13/02/20,MO,0,
13/02/20,DE,0,
13/02/20,MI,0,
13/02/20,NE,0,
13/02/20,LA,0,
13/02/20,DC,0,
13/02/20,CA,108,
13/02/20,MS,0,
13/02/20,MN,0,
13/02/20,CT,0,
13/02/20,VT,0,
13/02/20,ND,0,
13/02/20,WA,1,
13/02/20,KY,0,
13/02/20,WY,0,
13/02/20,NH,0,
13/02/20,TX,0,
13/02/20,NY,0,
13/02/20,UT,0,
13/02/20,GA,0,
13/02/20,TN,0,
13/02/20,CO,0,
13/02/20,IA,0,
13/02/20,SD,0,
14/02/20,PW,0,
14/02/20,TX,0,
14/02/20,KS,0,
14/02/20,CO,0,
14/02/20,WV,0,
14/02/20,UT,0,
14/02/20,GA,0,
14/02/20,AR,0,
14/02/20,TN,0,
14/02/20,MA,1,
14/02/20,NYC,0,
14/02/20,IA,0,
14/02/20,OH,0,
14/02/20,CA,117,
14/02/20,DC,0,
14/02/20,VA,0,
14/02/20,KY,0,
14/02/20,NE,0,
14/02/20,WY,0,
14/02/20,MO,0,
14/02/20,RI,0,
14/02/20,FSM,0,
14/02/20,MI,0,
14/02/20,SC,0,
14/02/20,MS,0,
14/02/20,DE,0,
14/02/20,ND,0,
14/02/20,AL,69,57
14/02/20,VT,0,
14/02/20,CT,0,
14/02/20,WI,0,
14/02/20,IL,2,
14/02/20,OR,0,
14/02/20,MN,0,
14/02/20,IN,0,
14/02/20,NC,0,
14/02/20,MD,0,
14/02/20,WA,1,
14/02/20,NV,0,
14/02/20,VI,0,
14/02/20,AZ,1,
14/02/20,GU,0,
14/02/20,ME,0,
14/02/20,LA,0,
14/02/20,NJ,0,
14/02/20,ID,0,
14/02/20,MT,0,
14/02/20,NH,0,
14/02/20,AS,0,
14/02/20,SD,0,
14/02/20,AK,0,
14/02/20,MP,0,
14/02/20,NM,0,
14/02/20,OK,1,
14/02/20,NY,0,
14/02/20,RMI,0,
14/02/20,PA,0,
14/02/20,HI,0,
14/02/20,FL,0,
14/02/20,PR,0,
15/02/20,NY,0,
15/02/20,NM,0,
15/02/20,WV,0,
15/02/20,PA,0,
15/02/20,IA,0,
15/02/20,MP,0,
15/02/20,AR,0,
15/02/20,PW,0,
15/02/20,CO,0,
15/02/20,OK,1,
15/02/20,KS,0,
15/02/20,OH,0,
15/02/20,SD,0,
15/02/20,MT,0,
15/02/20,RI,0,
15/02/20,AL,71,58
15/02/20,GU,0,
15/02/20,CA,129,
15/02/20,MI,0,
15/02/20,IN,0,
15/02/20,LA,0,
15/02/20,DC,0,
15/02/20,WY,0,
15/02/20,IL,2,
15/02/20,NJ,0,
15/02/20,ID,0,
15/02/20,MS,0,
15/02/20,NC,0,
15/02/20,NV,0,
15/02/20,MO,0,
15/02/20,MN,0,
15/02/20,KY,0,
15/02/20,ME,0,
15/02/20,SC,0,
15/02/20,WI,0,
15/02/20,OR,0,
15/02/20,NE,0,
15/02/20,MD,0,
15/02/20,NH,0,
15/02/20,CT,0,
15/02/20,AZ,1,
15/02/20,FSM,0,
15/02/20,VA,0,
15/02/20,ND,0,
15/02/20,WA,1,
15/02/20,DE,0,
15/02/20,VI,0,
15/02/20,VT,0,
15/02/20,FL,0,
15/02/20,RMI,0,
15/02/20,UT,0,
15/02/20,GA,0,
15/02/20,TN,0,
15/02/20,HI,0,
15/02/20,MA,1,
15/02/20,PR,0,
15/02/20,AK,0,
15/02/20,AS,0,
15/02/20,NYC,0,
15/02/20,TX,0,
16/02/20,TX,0,
16/02/20,AR,0,
16/02/20,RMI,0,
16/02/20,NM,0,
16/02/20,CO,0,
16/02/20,SD,0,
16/02/20,AK,0,
16/02/20,FL,0,
16/02/20,SC,0,
16/02/20,NV,0,
16/02/20,GU,0,
16/02/20,IL,2,
16/02/20,AL,71,58
16/02/20,FSM,0,
16/02/20,WI,0,
16/02/20,MI,0,
16/02/20,MS,0,
16/02/20,ID,0,
16/02/20,IN,0,
16/02/20,MO,0,
16/02/20,RI,0,
16/02/20,MD,0,
16/02/20,CT,0,
16/02/20,ME,0,
16/02/20,VI,0,
16/02/20,AZ,1,
16/02/20,LA,0,
16/02/20,MN,0,
16/02/20,VT,0,
16/02/20,ND,0,
16/02/20,NJ,0,
16/02/20,OR,0,
16/02/20,WY,0,
16/02/20,MT,0,
16/02/20,DE,0,
16/02/20,NE,0,
16/02/20,VA,0,
16/02/20,NC,0,
16/02/20,NH,0,
16/02/20,WA,1,
16/02/20,CA,136,
16/02/20,KY,0,
16/02/20,DC,0,
16/02/20,WV,0,
16/02/20,NYC,0,
16/02/20,PA,0,
16/02/20,UT,0,
16/02/20,OH,0,
16/02/20,NY,0,
16/02/20,KS,0,
16/02/20,MA,1,
16/02/20,HI,0,
16/02/20,IA,0,
16/02/20,PW,0,
16/02/20,GA,0,
16/02/20,AS,0,
16/02/20,TN,0,
16/02/20,PR,0,
16/02/20,MP,0,
16/02/20,OK,1,
17/02/20,NM,0,
17/02/20,WV,0,
17/02/20,GA,0,
17/02/20,HI,0,
17/02/20,IA,0,
17/02/20,MA,1,
17/02/20,AK,0,
17/02/20,OK,3,
17/02/20,AS,0,
17/02/20,PR,0,
17/02/20,KY,0,
17/02/20,MD,0,
17/02/20,IL,2,
17/02/20,NH,0,
17/02/20,CT,0,
17/02/20,MO,0,
17/02/20,MN,0,
17/02/20,OR,0,
17/02/20,MT,0,
17/02/20,CA,149,
17/02/20,NC,0,
17/02/20,MI,0,
17/02/20,DE,0,
17/02/20,WI,0,
17/02/20,IN,0,
17/02/20,RI,0,
17/02/20,LA,0,
17/02/20,SC,0,
17/02/20,NE,0,
17/02/20,GU,0,
17/02/20,FSM,0,
17/02/20,DC,0,
17/02/20,WY,0,
17/02/20,MS,0,
17/02/20,AZ,1,
17/02/20,WA,1,
17/02/20,AL,75,62
17/02/20,NV,0,
17/02/20,ME,0,
17/02/20,VT,0,
17/02/20,VI,0,
17/02/20,NJ,0,
17/02/20,ID,0,
17/02/20,VA,0,
17/02/20,ND,0,
17/02/20,AR,0,
17/02/20,TN,0,
17/02/20,OH,0,
17/02/20,RMI,0,
17/02/20,KS,0,
17/02/20,TX,0,
17/02/20,SD,0,
17/02/20,PA,0,
17/02/20,FL,0,
17/02/20,MP,0,
17/02/20,PW,0,
17/02/20,NYC,0,
17/02/20,CO,0,
17/02/20,UT,0,
17/02/20,NY,0,
18/02/20,OH,0,
18/02/20,NY,0,
18/02/20,MP,0,
18/02/20,PW,0,
18/02/20,MA,1,
18/02/20,PA,0,
18/02/20,CO,0,
18/02/20,PR,0,
18/02/20,TX,0,
18/02/20,SD,0,
18/02/20,OK,3,
18/02/20,AK,0,
18/02/20,GA,0,
18/02/20,AR,0,
18/02/20,WV,0,
18/02/20,IA,0,
18/02/20,KS,0,
18/02/20,NV,0,
18/02/20,MT,0,
18/02/20,CA,157,
18/02/20,OR,0,
18/02/20,ND,0,
18/02/20,VA,0,
18/02/20,NJ,0,
18/02/20,IN,0,
18/02/20,MS,0,
18/02/20,WY,0,
18/02/20,NC,0,
18/02/20,MI,0,
18/02/20,FSM,0,
18/02/20,VT,0,
18/02/20,IL,2,
18/02/20,MD,0,
18/02/20,CT,0,
18/02/20,WA,1,
18/02/20,DE,0,
18/02/20,RI,0,
18/02/20,NH,0,
18/02/20,MN,0,
18/02/20,DC,0,
18/02/20,KY,0,
18/02/20,WI,0,
18/02/20,LA,0,
18/02/20,AZ,1,
18/02/20,NE,0,
18/02/20,ME,0,
18/02/20,ID,0,
18/02/20,VI,0,
18/02/20,SC,0,
18/02/20,AL,75,62
18/02/20,GU,0,
18/02/20,MO,0,
18/02/20,NM,0,
18/02/20,FL,0,
18/02/20,TN,0,
18/02/20,UT,0,
18/02/20,AS,0,
18/02/20,HI,0,
18/02/20,RMI,0,
18/02/20,NYC,0,
19/02/20,IA,0,
19/02/20,HI,0,
19/02/20,GA,0,
19/02/20,FL,0,
19/02/20,TX,0,
19/02/20,NYC,0,
19/02/20,NE,0,
19/02/20,ID,0,
19/02/20,CA,167,
19/02/20,DC,0,
19/02/20,OR,0,
19/02/20,NH,0,
19/02/20,WI,0,
19/02/20,WA,1,
19/02/20,NJ,0,
19/02/20,IN,0,
19/02/20,RI,0,
19/02/20,MS,0,
19/02/20,CT,0,
19/02/20,VT,0,
19/02/20,MI,0,
19/02/20,LA,0,
19/02/20,KY,0,
19/02/20,VA,0,
19/02/20,NV,0,
19/02/20,SC,0,
19/02/20,WY,0,
19/02/20,IL,2,
19/02/20,MT,0,
19/02/20,NC,0,
19/02/20,GU,0,
19/02/20,MD,0,
19/02/20,AL,75,62
19/02/20,AZ,1,
19/02/20,FSM,0,
19/02/20,ND,0,
19/02/20,ME,0,
19/02/20,VI,0,
19/02/20,MO,0,
19/02/20,DE,0,
19/02/20,MN,0,
19/02/20,UT,0,
19/02/20,OK,4,
19/02/20,OH,0,
19/02/20,NM,0,
19/02/20,NY,0,
19/02/20,TN,0,
19/02/20,KS,0,
19/02/20,SD,0,
19/02/20,PW,0,
19/02/20,AR,0,
19/02/20,PR,0,
19/02/20,MA,1,
19/02/20,MP,0,
19/02/20,RMI,0,
19/02/20,CO,0,
19/02/20,AS,0,
19/02/20,PA,0,
19/02/20,AK,0,
19/02/20,WV,0,
20/02/20,NYC,0,
20/02/20,CO,0,
20/02/20,SD,0,
20/02/20,FL,0,
20/02/20,KS,0,
20/02/20,PA,0,
20/02/20,OK,5,
20/02/20,GA,0,
20/02/20,AS,0,
20/02/20,TN,0,
20/02/20,NM,0,
20/02/20,PW,0,
20/02/20,AK,0,
20/02/20,UT,0,
20/02/20,MS,0,
20/02/20,FSM,0,
20/02/20,GU,0,
20/02/20,ID,0,
20/02/20,DC,0,
20/02/20,VT,0,
20/02/20,MN,0,
20/02/20,OR,0,
20/02/20,VA,0,
20/02/20,CT,0,
20/02/20,IN,0,
20/02/20,AL,76,63
20/02/20,ND,0,
20/02/20,VI,0,
20/02/20,NH,0,
20/02/20,KY,0,
20/02/20,MI,0,
20/02/20,NV,0,
20/02/20,LA,0,
20/02/20,SC,0,
20/02/20,MT,0,
20/02/20,CA,190,
20/02/20,NC,0,
20/02/20,AZ,1,
20/02/20,WI,0,
20/02/20,NJ,0,
20/02/20,NE,0,
20/02/20,DE,0,
20/02/20,ME,0,
20/02/20,MD,0,
20/02/20,MO,0,
20/02/20,WA,1,
20/02/20,IL,2,
20/02/20,WY,0,
20/02/20,RI,0,
20/02/20,HI,0,
20/02/20,MA,1,
20/02/20,OH,0,
20/02/20,PR,0,
20/02/20,IA,0,
20/02/20,AR,0,
20/02/20,WV,0,
20/02/20,NY,0,
20/02/20,MP,0,
20/02/20,RMI,0,
20/02/20,TX,0,
21/02/20,NM,0,
21/02/20,OK,8,
21/02/20,PA,0,
21/02/20,IA,0,
21/02/20,WV,0,
21/02/20,UT,0,
21/02/20,RMI,0,
21/02/20,AR,0,
21/02/20,LA,0,
21/02/20,MN,0,
21/02/20,WA,1,
21/02/20,MD,0,
21/02/20,WI,0,
21/02/20,NH,0,
21/02/20,GU,0,
21/02/20,DC,0,
21/02/20,OR,0,
21/02/20,AL,80,67
21/02/20,ID,0,
21/02/20,SC,0,
21/02/20,NC,0,
21/02/20,AZ,1,
21/02/20,VA,0,
21/02/20,WY,0,
21/02/20,CT,0,
21/02/20,ND,0,
21/02/20,NV,0,
21/02/20,IN,0,
21/02/20,NJ,0,
21/02/20,VT,0,
21/02/20,IL,2,
21/02/20,FSM,0,
21/02/20,MS,0,
21/02/20,CA,209,
21/02/20,MO,0,
21/02/20,VI,0,
21/02/20,ME,0,
21/02/20,RI,0,
21/02/20,MI,0,
21/02/20,DE,0,
21/02/20,KY,0,
21/02/20,MT,0,
21/02/20,NE,0,
21/02/20,GA,0,
21/02/20,CO,0,
21/02/20,FL,0,
21/02/20,SD,0,
21/02/20,MP,0,
21/02/20,HI,0,
21/02/20,MA,1,
21/02/20,TN,0,
21/02/20,PR,0,
21/02/20,AK,0,
21/02/20,KS,0,
21/02/20,NYC,0,
21/02/20,NY,0,
21/02/20,PW,0,
21/02/20,TX,0,
21/02/20,OH,0,
21/02/20,AS,0,
22/02/20,MA,1,
22/02/20,OH,0,
22/02/20,AK,0,
22/02/20,TN,0,
22/02/20,FL,0,
22/02/20,HI,0,
22/02/20,MP,0,
22/02/20,OK,10,
22/02/20,AR,0,
22/02/20,PA,0,
22/02/20,WV,0,
22/02/20,AS,0,
22/02/20,RMI,0,
22/02/20,AZ,1,
22/02/20,WI,0,
22/02/20,VI,0,
22/02/20,ID,0,
22/02/20,NC,0,
22/02/20,VA,0,
22/02/20,NV,0,
22/02/20,FSM,0,
22/02/20,WY,0,
22/02/20,IL,2,
22/02/20,MT,0,
22/02/20,NE,0,
22/02/20,CA,224,
22/02/20,NJ,0,
22/02/20,SC,0,
22/02/20,MI,0,
22/02/20,CT,0,
22/02/20,MD,0,
22/02/20,ND,0,
22/02/20,OR,0,
22/02/20,VT,0,
22/02/20,KY,0,
22/02/20,WA,1,
22/02/20,LA,0,
22/02/20,RI,0,
22/02/20,GU,0,
22/02/20,MO,0,
22/02/20,MS,0,
22/02/20,AL,80,67
22/02/20,DE,0,
22/02/20,DC,0,
22/02/20,NH,0,
22/02/20,MN,0,
22/02/20,IN,0,
22/02/20,ME,0,
22/02/20,KS,0,
22/02/20,UT,0,
22/02/20,TX,0,
22/02/20,CO,0,
22/02/20,PR,0,
22/02/20,GA,0,
22/02/20,PW,0,
22/02/20,SD,0,
22/02/20,IA,0,
22/02/20,NM,0,
22/02/20,NYC,0,
22/02/20,NY,0,
23/02/20,OH,0,
23/02/20,IA,0,
23/02/20,AK,0,
23/02/20,WV,0,
23/02/20,UT,0,
23/02/20,RMI,0,
23/02/20,MA,1,
23/02/20,AR,0,
23/02/20,NM,0,
23/02/20,SD,0,
23/02/20,CO,0,
23/02/20,NY,0,
23/02/20,PR,0,
23/02/20,PW,0,
23/02/20,HI,0,
23/02/20,VT,0,
23/02/20,WA,1,
23/02/20,CA,243,
23/02/20,SC,0,
23/02/20,IL,2,
23/02/20,VA,0,
23/02/20,MI,0,
23/02/20,DE,0,
23/02/20,NC,0,
23/02/20,FSM,0,
23/02/20,AL,82,68
23/02/20,KY,0,
23/02/20,LA,0,
23/02/20,NH,0,
23/02/20,AZ,1,
23/02/20,MT,0,
23/02/20,OR,0,
23/02/20,NV,0,
23/02/20,NE,0,
23/02/20,MN,0,
23/02/20,DC,0,
23/02/20,MS,0,
23/02/20,ID,0,
23/02/20,WY,0,
23/02/20,MD,0,
23/02/20,CT,0,
23/02/20,IN,0,
23/02/20,GU,0,
23/02/20,VI,0,
23/02/20,MO,0,
23/02/20,NJ,0,
23/02/20,RI,0,
23/02/20,WI,0,
23/02/20,ME,0,
23/02/20,ND,0,
23/02/20,FL,0,
23/02/20,TX,0,
23/02/20,TN,0,
23/02/20,OK,10,
23/02/20,AS,0,
23/02/20,PA,0,
23/02/20,KS,0,
23/02/20,NYC,0,
23/02/20,GA,0,
23/02/20,MP,0,
24/02/20,NM,0,
24/02/20,HI,0,
24/02/20,NYC,0,
24/02/20,SD,0,
24/02/20,IA,0,
24/02/20,OH,0,
24/02/20,TX,0,
24/02/20,OK,10,
24/02/20,AS,0,
24/02/20,KS,0,
24/02/20,CO,0,
24/02/20,NH,0,
24/02/20,KY,0,
24/02/20,ME,0,
24/02/20,NJ,0,
24/02/20,MD,0,
24/02/20,DC,0,
24/02/20,IN,0,
24/02/20,VI,0,
24/02/20,LA,0,
24/02/20,CA,282,
24/02/20,NV,0,
24/02/20,WY,0,
24/02/20,MS,0,
24/02/20,WI,0,
24/02/20,ID,0,
24/02/20,AZ,1,
24/02/20,SC,0,
24/02/20,VT,0,
24/02/20,VA,0,
24/02/20,MT,0,
24/02/20,IL,2,
24/02/20,FSM,0,
24/02/20,NE,0,
24/02/20,ND,0,
24/02/20,MO,0,
24/02/20,CT,0,
24/02/20,OR,0,
24/02/20,MI,0,
24/02/20,WA,1,
24/02/20,MN,0,
24/02/20,AL,86,72
24/02/20,RI,0,
24/02/20,NC,0,
24/02/20,GU,0,
24/02/20,DE,0,
24/02/20,AK,0,
24/02/20,RMI,0,
24/02/20,NY,0,
24/02/20,TN,0,
24/02/20,PW,0,
24/02/20,PA,0,
24/02/20,AR,0,
24/02/20,MA,1,
24/02/20,GA,0,
24/02/20,FL,0,
24/02/20,MP,0,
24/02/20,WV,0,
24/02/20,UT,0,
24/02/20,PR,0,
25/02/20,MP,0,
25/02/20,WV,0,
25/02/20,PA,0,
25/02/20,FL,0,
25/02/20,PR,0,
25/02/20,IA,0,
25/02/20,CO,0,
25/02/20,TN,0,
25/02/20,TX,0,
25/02/20,OK,14,
25/02/20,GA,0,
25/02/20,AS,0,
25/02/20,ID,0,
25/02/20,MN,0,
25/02/20,LA,0,
25/02/20,VT,0,
25/02/20,IL,2,
25/02/20,WA,1,
25/02/20,VA,0,
25/02/20,RI,0,
25/02/20,ME,0,
25/02/20,WI,0,
25/02/20,IN,0,
25/02/20,MI,0,
25/02/20,NV,0,
25/02/20,VI,0,
25/02/20,SC,0,
25/02/20,NJ,0,
25/02/20,NE,0,
25/02/20,MS,0,
25/02/20,MD,0,
25/02/20,MO,0,
25/02/20,MT,0,
25/02/20,CT,0,
25/02/20,ND,0,
25/02/20,CA,307,
25/02/20,FSM,0,
25/02/20,AL,87,73
25/02/20,NH,0,
25/02/20,GU,0,
25/02/20,WY,0,
25/02/20,NC,0,
25/02/20,KY,0,
25/02/20,OR,0,
25/02/20,DE,0,
25/02/20,AZ,1,
25/02/20,DC,0,
25/02/20,RMI,0,
25/02/20,SD,0,
25/02/20,NY,0,
25/02/20,OH,0,
25/02/20,AR,0,
25/02/20,HI,0,
25/02/20,KS,0,
25/02/20,UT,0,
25/02/20,PW,0,
25/02/20,AK,0,
25/02/20,NYC,0,
25/02/20,NM,0,
25/02/20,MA,1,
26/02/20,PW,0,
26/02/20,HI,0,
26/02/20,CO,0,
26/02/20,NY,0,
26/02/20,MA,1,
26/02/20,NYC,0,
26/02/20,PR,0,
26/02/20,WV,0,
26/02/20,KS,0,
26/02/20,AK,0,
26/02/20,IL,2,
26/02/20,IN,0,
26/02/20,MS,0,
26/02/20,CT,0,
26/02/20,NC,0,
26/02/20,WY,0,
26/02/20,SC,0,
26/02/20,MN,0,
26/02/20,DE,0,
26/02/20,VT,0,
26/02/20,RI,0,
26/02/20,WA,1,
26/02/20,KY,0,
26/02/20,WI,0,
26/02/20,ND,0,
26/02/20,LA,0,
26/02/20,FSM,0,
26/02/20,ME,0,
26/02/20,AZ,1,
26/02/20,ID,0,
26/02/20,NJ,0,
26/02/20,NV,0,
26/02/20,OR,0,
26/02/20,DC,0,
26/02/20,MT,0,
26/02/20,AL,89,75
26/02/20,MI,0,
26/02/20,NE,0,
26/02/20,NH,0,
26/02/20,CA,349,
26/02/20,VA,0,
26/02/20,VI,0,
26/02/20,MO,0,
26/02/20,GU,0,
26/02/20,MD,0,
26/02/20,PA,0,
26/02/20,OK,16,
26/02/20,UT,0,
26/02/20,NM,0,
26/02/20,TN,0,
26/02/20,OH,0,
26/02/20,IA,0,
26/02/20,GA,0,
26/02/20,AS,0,
26/02/20,AR,0,
26/02/20,RMI,0,
26/02/20,FL,0,
26/02/20,SD,0,
26/02/20,MP,0,
26/02/20,TX,0,
27/02/20,MA,1,
27/02/20,OH,0,
27/02/20,HI,0,
27/02/20,NY,0,
27/02/20,KS,0,
27/02/20,SD,0,
27/02/20,GA,0,
27/02/20,FL,0,
27/02/20,TN,0,
27/02/20,AR,0,
27/02/20,AK,0,
27/02/20,MN,0,
27/02/20,CT,0,
27/02/20,MO,0,
27/02/20,IL,2,
27/02/20,NV,0,
27/02/20,AZ,1,
27/02/20,MI,0,
27/02/20,SC,0,
27/02/20,AL,96,81
27/02/20,NE,0,
27/02/20,DE,0,
27/02/20,GU,0,
27/02/20,NC,0,
27/02/20,VA,0,
27/02/20,IN,0,
27/02/20,DC,0,
27/02/20,ID,0,
27/02/20,FSM,0,
27/02/20,NJ,0,
27/02/20,MS,0,
27/02/20,ME,0,
27/02/20,OR,0,
27/02/20,WA,1,
27/02/20,WY,0,
27/02/20,VT,0,
27/02/20,LA,0,
27/02/20,MT,0,
27/02/20,VI,0,
27/02/20,CA,375,
27/02/20,MD,0,
27/02/20,ND,0,
27/02/20,WI,0,
27/02/20,RI,0,
27/02/20,NH,0,
27/02/20,KY,0,
27/02/20,PR,0,
27/02/20,PW,0,
27/02/20,UT,0,
27/02/20,CO,0,
27/02/20,MP,0,
27/02/20,NM,0,
27/02/20,PA,0,
27/02/20,WV,0,
27/02/20,NYC,0,
27/02/20,IA,0,
27/02/20,OK,19,
27/02/20,RMI,0,
27/02/20,AS,0,
27/02/20,TX,0,
28/02/20,KS,0,
28/02/20,AK,0,
28/02/20,OK,23,
28/02/20,HI,0,
28/02/20,AR,0,
28/02/20,RMI,0,
28/02/20,TX,0,
28/02/20,MP,0,
28/02/20,FL,0,
28/02/20,IA,0,
28/02/20,CO,0,
28/02/20,NYC,0,
28/02/20,MO,0,
28/02/20,KY,0,
28/02/20,MS,0,
28/02/20,ND,0,
28/02/20,MT,0,
28/02/20,VT,0,
28/02/20,ME,0,
28/02/20,GU,0,
28/02/20,WY,0,
28/02/20,RI,0,
28/02/20,NC,0,
28/02/20,DC,0,
28/02/20,MI,0,
28/02/20,VI,0,
28/02/20,WI,0,
28/02/20,NJ,0,
28/02/20,NE,0,
28/02/20,SC,0,
28/02/20,NH,0,
28/02/20,MD,0,
28/02/20,CA,430,
28/02/20,AL,100,85
28/02/20,MN,0,
28/02/20,DE,0,
28/02/20,WA,1,
28/02/20,IN,0,
28/02/20,AZ,1,
28/02/20,ID,0,
28/02/20,CT,0,
28/02/20,VA,0,
28/02/20,NV,0,
28/02/20,LA,0,
28/02/20,IL,2,
28/02/20,FSM,0,
28/02/20,OR,0,
28/02/20,GA,0,
28/02/20,UT,0,
28/02/20,PR,0,
28/02/20,PW,0,
28/02/20,PA,0,
28/02/20,OH,0,
28/02/20,TN,0,
28/02/20,MA,1,
28/02/20,AS,0,
28/02/20,WV,0,
28/02/20,SD,0,
28/02/20,NM,0,
28/02/20,NY,0,
29/02/20,NM,0,
29/02/20,PR,0,
29/02/20,WV,0,
29/02/20,PW,0,
29/02/20,CO,0,
29/02/20,AS,0,
29/02/20,HI,0,
29/02/20,NYC,0,
29/02/20,OH,0,
29/02/20,UT,0,
29/02/20,AR,0,
29/02/20,NJ,0,
29/02/20,ME,0,
29/02/20,SC,0,
29/02/20,AL,104,88
29/02/20,OR,1,
29/02/20,WY,0,
29/02/20,RI,0,
29/02/20,NH,0,
29/02/20,NV,0,
29/02/20,NE,0,
29/02/20,CT,0,
29/02/20,CA,472,
29/02/20,IL,2,
29/02/20,IN,0,
29/02/20,MO,0,
29/02/20,LA,0,
29/02/20,MD,0,
29/02/20,DC,0,
